RowID,Dataset Link,u_id,Public,Derived View,Parent uid,Domain,Type,Name,Description,Visits,Creation Date,Created Month,Created Year,Data Last Update Date,Month Data Last Updated,Year Data Last Updated,Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version uid,Data Provided By,Source Link,Api Endpoint,Provenance,Publishing,Terms of Use,Public Access Level,Public Access Level Comment,Published,Data Age,data_change,endpoint,geographic_coverage,homepage,issued,last_update,moderation_status,publisher,theme,unique_identifier
2460,https://citydata.mesaaz.gov/d/hsdb-amhj/revisions/768,hsdb-amhj:768,private,false,,citydata.mesaaz.gov,dataset,Water Resources Work Orders,"Information about work performed on Water Resources assets such as valves, hydrants, service disruptions and sewer overflow.",0,05/04/2022 08:29:40 PM,May,2022,03/30/2026 02:12:08 PM,Mar,2026,Water Resources,"hydrant,valves,service disruptions,sewer overflow",0,City of Mesa,xWaterResourcesData@MesaAZ.gov,See Terms of Use,unpublished,Water Resources Work Orders,hsdb-amhj,Water Resources,,,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Sensitive,Fields denoting work order location are recommended by the department as “sensitive” information and should be redacted before release outside the city.,n/a,999,Daily,,n/a,n/a,n/a,2026-03-30T14:05:09.000,not_ready,n/a,n/a,n/a
2466,https://citydata.mesaaz.gov/d/hsxu-yhzy,hsxu-yhzy,private,false,,citydata.mesaaz.gov,dataset,TEST - DoIT Cycle Replacements Monthly,Temporary dataset as identifying how to map this kpi,40,03/25/2025 06:26:09 PM,Mar,2025,03/30/2026 03:16:25 AM,Mar,2026,Information Technology,,0,Jenn Fisher,xInformationTechnologyData@MesaAZ.gov,See Terms of Use,published,,,Information Technology,,https://citydata.mesaaz.gov/resource/hsxu-yhzy.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,31,Monthly,https://citydata.mesaaz.gov/resource/hsxu-yhzy.json,n/a,n/a,n/a,2026-03-30T03:16:24.000,not_ready,n/a,n/a,n/a
2472,https://citydata.mesaaz.gov/d/hts7-bw34,hts7-bw34,private,false,,citydata.mesaaz.gov,dataset,Utilities Damage Prevention,Information from the Damage Prevention database for underground damages.,47,04/07/2025 09:16:35 PM,Apr,2025,03/30/2026 06:03:25 PM,Mar,2026,Energy Resources,,3,Alexis.Cottam@MesaAZ.gov,,,published,,,,,https://citydata.mesaaz.gov/resource/hts7-bw34.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/hts7-bw34.json,n/a,n/a,n/a,2026-03-30T18:03:24.000,not_ready,n/a,n/a,n/a
2474,https://citydata.mesaaz.gov/d/hugy-j2e4,hugy-j2e4,site,false,,citydata.mesaaz.gov,dataset,HCD ProgD including CDBG Program Households Served and Dollars Expended - Not Automated,"Broken out by CPD program type, dataset includes number of households served and the dollars expended with this support.",78,10/21/2021 11:43:04 PM,Oct,2021,03/10/2022 08:15:15 PM,Mar,2022,Community Services and Neighborhoods,,4,Jolene.Pomeroy@MesaAZ.gov,,,published,,,,,https://citydata.mesaaz.gov/resource/hugy-j2e4.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,0,As Needed / On Demand,https://citydata.mesaaz.gov/resource/hugy-j2e4.json,n/a,n/a,n/a,2022-03-10T22:01:35.000,not_ready,n/a,n/a,n/a
2477,https://citydata.mesaaz.gov/d/hvf4-pfxc,hvf4-pfxc,private,false,,citydata.mesaaz.gov,dataset,Short Term Rentals Applications,Information about applications submitted and processed for city issued Short Term Rental (STR) license.,68,10/24/2024 11:59:45 PM,Oct,2024,03/28/2026 09:24:10 PM,Mar,2026,Business Services,,2,Jenn Fisher,,,published,,,,,https://citydata.mesaaz.gov/resource/hvf4-pfxc.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,,Daily,https://citydata.mesaaz.gov/resource/hvf4-pfxc.json,n/a,n/a,n/a,2026-03-28T21:24:09.000,not_ready,n/a,n/a,n/a
2487,https://citydata.mesaaz.gov/d/hxw6-yndu,hxw6-yndu,site,false,,citydata.mesaaz.gov,dataset,DoIT - Email Security - Threat Protection Statistics,,165,11/08/2022 09:57:08 PM,Nov,2022,03/02/2026 03:09:44 PM,Mar,2026,Information Technology,,4,Data & Performance Team,,,published,,,,,https://citydata.mesaaz.gov/resource/hxw6-yndu.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/hxw6-yndu.json,n/a,n/a,n/a,2026-03-02T15:09:44.000,not_ready,n/a,n/a,n/a
2495,https://citydata.mesaaz.gov/d/hz99-w9v3,hz99-w9v3,site,false,,citydata.mesaaz.gov,dataset,Mesa PD Violent Crime by Division,Part A Crimes by division as reported by Comp Stat,42,10/07/2024 10:17:07 PM,Oct,2024,06/10/2025 06:38:21 PM,Jun,2025,Police,"nibrs,part a",1,Myja.Lark@MesaAZ.gov,opendata.info@mesaaz.gov,,published,,,Police,,https://citydata.mesaaz.gov/resource/hz99-w9v3.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,,Quarterly,https://citydata.mesaaz.gov/resource/hz99-w9v3.json,n/a,n/a,n/a,2025-06-10T18:38:20.000,not_ready,n/a,n/a,n/a
2509,https://citydata.mesaaz.gov/d/i4af-6tvq,i4af-6tvq,public,false,,citydata.mesaaz.gov,dataset,Hexagon 8th Square Mile Project,Hexagon 8th Square Mile,91,07/07/2022 05:02:32 PM,Jul,2022,07/07/2022 09:58:00 PM,Jul,2022,,,33,Aruna Dave,,,published,,,,,https://citydata.mesaaz.gov/resource/i4af-6tvq.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,,,https://citydata.mesaaz.gov/resource/i4af-6tvq.json,n/a,n/a,n/a,2022-07-07T21:57:59.000,approved,n/a,n/a,n/a
2513,https://citydata.mesaaz.gov/d/i57i-9pb9,i57i-9pb9,private,false,,citydata.mesaaz.gov,dataset,Economic Development Activities (RETIRED),"This dataset is retired and replaced by: <a href=""https://citydata.mesaaz.gov/Economic-Development/Economic-Development-Site-Visits/cjjm-68du/about_data"">Site Visits</a> and <a href=""https://citydata.mesaaz.gov/Economic-Development/Economic-Development-Professional-Development-Clas/qc2v-kgrc/about_data"">Professional Development Classes</a>

Information about courses, training or seminars that the Office of Economic Development (OED) staff attends for professional development in the field of Economic Development and count of site visits/tours where a site visit may only be counted once per project. Site visits/tours is counted any time a project/client visits Mesa for purposes of expansion or relocation. This can be an existing Mesa business expanding, or an incoming business looking at a new site in Mesa.",98,05/28/2020 03:07:13 PM,May,2020,05/06/2025 06:15:46 AM,May,2025,Economic Development,"tour,seminars,professional development,courses,training,site visit",5,City of Mesa,xEconomicDevelopmentData@MesaAZ.gov,,published,,,Economic Development,,https://citydata.mesaaz.gov/resource/i57i-9pb9.json,official,n/a,,Confidential,Restricted to OED staff only as contains sensitive information about economic development activity that has been requested by companies to be confidential.,n/a,0,As Needed / On Demand,https://citydata.mesaaz.gov/resource/i57i-9pb9.json,n/a,n/a,n/a,2025-07-17T21:42:47.000,not_ready,n/a,n/a,n/a
2514,https://citydata.mesaaz.gov/d/i5n8-jqyv,i5n8-jqyv,private,false,,citydata.mesaaz.gov,dataset,Sales Tax for West RDA by Post Month - TEST,NEEDS TO BE REVIEWED & APPROVED,3,03/31/2025 09:16:51 PM,Mar,2025,03/31/2025 09:21:36 PM,Mar,2025,Business Services,,0,Aruna Dave,,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/i5n8-jqyv.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/i5n8-jqyv.json,n/a,n/a,n/a,2025-03-31T22:15:40.000,not_ready,n/a,n/a,n/a
2523,https://citydata.mesaaz.gov/d/i6uj-5zws,i6uj-5zws,private,false,,citydata.mesaaz.gov,dataset,Mesa Cares - Small Business Reemergence Program (PRIVATE),"<b>**Mesa CARES funding ended 12/30/2020 and this dataset is no longer actively updated**</b> <br>
<hr>
A public view of this dataset redacting the Bundle (or Application) ID is published at https://citydata.mesaaz.gov/Mesa-CARES/Mesa-Cares-Small-Business-Reemergence-Program-PUBL/rry8-vaae*Mesa CARES funding ended 12/30/2020 and this dataset is no longer actively updated*",237,05/18/2020 03:22:41 PM,May,2020,02/09/2021 12:00:08 AM,Feb,2021,Mesa CARES,,0,City of Mesa,xEconomicDevelopmentData@MesaAZ.gov,See Terms of Use,published,,,Economic Development,,https://citydata.mesaaz.gov/resource/i6uj-5zws.json,official,n/a,,Confidential,Restricted to OED staff only as contains bundle or application ID used that can be tied to a business name/owner.,n/a,0,Daily,https://citydata.mesaaz.gov/resource/i6uj-5zws.json,n/a,n/a,n/a,2023-06-14T14:19:11.000,not_ready,n/a,n/a,n/a
2535,https://citydata.mesaaz.gov/d/i975-cmvh,i975-cmvh,public,false,,citydata.mesaaz.gov,dataset,School Teacher Salary,"Average teacher salaries by school district sourced from <a href=""https://sdspending.azauditor.gov/District"">https://sdspending.azauditor.gov/District</a>.
Includes districts where one or more schools are within city boundaries.",72,11/18/2024 10:00:26 PM,Nov,2024,03/19/2026 04:38:05 PM,Mar,2026,Education & Workforce,,26,Evan Allred,opendata.info@mesaaz.gov,Public Domain,published,,,Arizona Auditor's Office,https://sdspending.azauditor.gov/District,https://citydata.mesaaz.gov/resource/i975-cmvh.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,400,As Needed / On Demand,https://citydata.mesaaz.gov/resource/i975-cmvh.json,n/a,n/a,n/a,2026-03-19T16:38:05.000,approved,n/a,n/a,n/a
2537,https://citydata.mesaaz.gov/d/i9bz-pshm,i9bz-pshm,private,false,,citydata.mesaaz.gov,dataset,Fleet Asset Active by Year,"Calculated dataset of number of active fleet assets by year. Uses data from <b><a href=""https://citydata.mesaaz.gov/Fleet-Services/Fleet-Equipment-Asset-Categories-and-Fuel-Type/rnnq-sy2m/about_data"" >Fleet Equipment Asset Categories and Fuel Type</a></b>.

Excludes Model = ""ITEMS"", Department Code = 2000, and Category = “--"", “SHOP EQUIPMENT”, “SMALL TOOLS”, and null.",30,07/24/2025 02:43:29 PM,Jul,2025,03/30/2026 06:33:13 PM,Mar,2026,Fleet Services,,1,Alexis.Cottam@MesaAZ.gov,,,published,,,,,https://citydata.mesaaz.gov/resource/i9bz-pshm.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/i9bz-pshm.json,n/a,n/a,n/a,2026-03-30T18:33:12.000,not_ready,n/a,n/a,n/a
2538,https://citydata.mesaaz.gov/d/i9ge-ydq6,i9ge-ydq6,public,false,,citydata.mesaaz.gov,dataset,Community Services Timely Expenditure of CDBG Funds,"This dataset describes the expenditure of funds for the Community Development Block Grant (CDBG) program available to the City of Mesa from US Department of Housing & Urban Development (HUD), which is equal to or less than 1.5 times the current fiscal years’ CDBG allocation remaining in the City of Mesa’s Line of Credit (LOC) with HUD.",170,10/05/2020 10:17:30 PM,Oct,2020,07/01/2025 11:02:20 PM,Jul,2025,Community Services,"cdbg expenditures,cdbg,community development block grant",53,City of Mesa,xCommunityServicesData@mesaaz.gov,See Terms of Use,published,,,Community Services,,https://citydata.mesaaz.gov/resource/i9ge-ydq6.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,0,Annual,https://citydata.mesaaz.gov/resource/i9ge-ydq6.json,n/a,n/a,n/a,2025-07-01T23:02:20.000,approved,n/a,n/a,n/a
2550,https://citydata.mesaaz.gov/d/icgf-7ur3,icgf-7ur3,private,false,,citydata.mesaaz.gov,dataset,Mesa PD Recruiting Unique Monthly Views,Through 10/30/2024,4,10/30/2024 03:19:50 PM,Oct,2024,10/30/2024 03:22:13 PM,Oct,2024,Police,,0,Rob Scott,opendata.info@mesaaz.gov,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/icgf-7ur3.json,official,n/a,,Public,,n/a,As Needed,,https://citydata.mesaaz.gov/resource/icgf-7ur3.json,n/a,n/a,n/a,2024-10-30T15:22:19.000,not_ready,n/a,n/a,n/a
2558,https://citydata.mesaaz.gov/d/ie2b-4qzu,ie2b-4qzu,private,false,,citydata.mesaaz.gov,dataset,Code Citation - Temp,,5,10/17/2024 08:39:25 PM,Oct,2024,10/17/2024 08:40:25 PM,Oct,2024,,,0,Joe Zhao,,,published,,,,,https://citydata.mesaaz.gov/resource/ie2b-4qzu.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/ie2b-4qzu.json,n/a,n/a,n/a,2024-10-17T20:40:31.000,not_ready,n/a,n/a,n/a
2561,https://citydata.mesaaz.gov/d/iekz-28ks,iekz-28ks,public,false,,citydata.mesaaz.gov,dataset,Mesa Falcon Field Daily Temps - RETIRED,"**This dataset is no longer updated - see instead<a href = ""https://citydata.mesaaz.gov/Environmental-and-Sustainability/Weather-Data-Mesa-Airports-Sky-Harbor/79yx-6u9i/about_data""> Weather Data Mesa Airports and Sky Harbor</a>**.
Daily high/low air temperature recorded at KFFZ1M High Frequency ASOS weather station located at Falcon Field Airport. 2016 data is missing. Location information: Latitude 33.46667, Longitude -111.73333; Elevation (ft)1,391; Elevation from DEM 1,355.",180,08/28/2023 05:06:59 PM,Aug,2023,08/29/2023 03:52:45 PM,Aug,2023,Environmental and Sustainability,,36,Evan Allred,,Public Domain,published,,,Environmental and Sustainability,https://explore.synopticdata.com/KFFZ1M/metadata,https://citydata.mesaaz.gov/resource/iekz-28ks.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,,As Needed / On Demand,https://citydata.mesaaz.gov/resource/iekz-28ks.json,n/a,n/a,n/a,2025-08-06T15:35:38.000,approved,n/a,n/a,n/a
2563,https://citydata.mesaaz.gov/d/if5g-auxn,if5g-auxn,private,false,,citydata.mesaaz.gov,dataset,Sales Tax for Asian District RDA Report Month TEST,NEEDS TO BE REVIEWED & APPROVED,4,03/31/2025 09:32:27 PM,Mar,2025,03/31/2025 09:43:56 PM,Mar,2025,Business Services,,0,Aruna Dave,,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/if5g-auxn.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/if5g-auxn.json,n/a,n/a,n/a,2025-03-31T22:19:05.000,not_ready,n/a,n/a,n/a
2577,https://citydata.mesaaz.gov/d/ihds-rh5e,ihds-rh5e,public,false,,citydata.mesaaz.gov,dataset,Feeding Mesa - Waste Not,**This dataset is no longer being updated** Information about meals transported on by City of Mesa Employees on behalf of Waste Not as part of the Mesa Cares Feeding Mesa Program. More information about Feeding Mesa program is available at https://www.mesaaz.gov/government/mesa-cares/feeding-mesa,250,07/08/2020 11:01:45 PM,Jul,2020,07/14/2021 03:48:11 PM,Jul,2021,Mesa CARES,"food,covid-19",104,City of Mesa,xParksRecreationAndCommunityFacilitiesData@MesaAZ.gov,See Terms of Use,published,,,"Parks, Recreation and Community Facilities",,https://citydata.mesaaz.gov/resource/ihds-rh5e.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,0,Daily,https://citydata.mesaaz.gov/resource/ihds-rh5e.json,n/a,n/a,n/a,2023-06-14T14:21:00.000,approved,n/a,n/a,n/a
2580,https://citydata.mesaaz.gov/d/ii2d-hrk8,ii2d-hrk8,site,false,,citydata.mesaaz.gov,dataset,City Auditor - Percent of Audit Plan Completed [For Budget Book],,24,08/14/2023 10:16:12 PM,Aug,2023,07/29/2025 11:00:03 PM,Jul,2025,,,1,City of Mesa,,,published,,,,,https://citydata.mesaaz.gov/resource/ii2d-hrk8.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/ii2d-hrk8.json,n/a,n/a,n/a,2025-07-29T23:00:02.000,not_ready,n/a,n/a,n/a
2585,https://citydata.mesaaz.gov/d/iitq-ftrq,iitq-ftrq,public,false,,citydata.mesaaz.gov,dataset,Communications - Availability of TOPAZ Network,"The TOPAZ Regional Wireless Cooperative (TRWC) is a multi-jurisdictional radio network whose members are the City of Apache Junction, the Fort McDowell Yavapai Nation, the Town of Gilbert, the City of Mesa, the Town of Queen Creek, the Rio Verde and the Superstition Fire & Medical districts.  The TOPAZ voice radio network has a standalone system that monitors the radio system and records events that occur with the network. These events include the interruptions or failures that are counted for purposes of availability of the TOPAZ voice radio network. These event records include the time the interruption or failure began, the time the interruption or failure ended, and the time service returned to normal. This provides the duration of the event and is thus recorded in a log for inclusion in reports and metrics. Impairment means available, but not full capacity.  In the TOPAZ network, impairments are usually not visible due to overlap in the radio site coverage or redundancy.",354,05/22/2019 07:32:49 PM,May,2019,03/30/2026 06:52:12 PM,Mar,2026,Information Technology,"communicatons,impairment,topaz",140,City of Mesa,xInformationTechnologyData@MesaAZ.gov,See Terms of Use,published,,,Information Technology,,https://citydata.mesaaz.gov/resource/iitq-ftrq.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,14,Monthly,https://citydata.mesaaz.gov/resource/iitq-ftrq.json,n/a,n/a,n/a,2026-03-30T18:52:11.000,approved,n/a,n/a,n/a
2587,https://citydata.mesaaz.gov/d/iiz5-rg97,iiz5-rg97,site,false,,citydata.mesaaz.gov,dataset,Household Hazardous Materials - 90-Day Storage Limit,"Household Hazardous Materials - 90-Day Storage Limit. This dataset indicates the deadline for accumulation, as well as the Last Day to Ship stored HHM items.",123,04/17/2023 06:19:13 PM,Apr,2023,03/30/2026 09:45:13 AM,Mar,2026,Solid Waste,"household hazardous waste materials hhm 90 day ninety storage limit,household hazardous waste hhm hhw swap shop swapshop",1,Douglas.Matson@mesaaz.gov,data@mesaaz.gov,,published,,,DoIT - Data Engineering,,https://citydata.mesaaz.gov/resource/iiz5-rg97.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,7,Monthly,https://citydata.mesaaz.gov/resource/iiz5-rg97.json,n/a,n/a,n/a,2026-03-30T09:45:10.000,not_ready,n/a,n/a,n/a
