"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"47c05f38-d0fe-4ed9-86ef-15a6f3477efd","us-city","2015-09-23T20:10:44","2015","seattle","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://info.kingcounty.gov/assessor/DataDownload/default.aspx","CSV","https://info.kingcounty.gov/assessor/DataDownload/default.aspx",,"Property Assessments","King County Department of Assessments","Yes","Yes",,"Available as CSV and TSV.  License restricts contacting listed individuals for commercial means.","Yes","No","Nate Eckstine","Nate Eckstine","70"
"c47aed09-34c3-47a4-9495-3b19d107511a","us-city","2015-09-23T20:09:30","2015","seattle","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.seattle.gov/Land-Base/DPD-ZONING/r6xd-5qab","CSV","https://data.seattle.gov/page/data-policy",,"City of Seattle zoning & associated special districts (ex: historical)","Department of Planning and Development","Yes","Yes",,,"Yes","Yes","Nate Eckstine","Nate Eckstine","100"
"acc1d347-5594-43e5-9d14-99e992e3f231","us-city","2015-09-09T22:37:47","2015","seattle","food-safety","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.kingcounty.gov/dataset/Food-Establishment-Inspection-Data/f29f-zza5","CSV","https://www.kingcounty.gov/healthservices/health/ehs/foodsafety/inspections.aspx",,"Health Department inspection results for food service establishments in King County, 2006 to the present.","King County Food Protection Program","Yes","Yes","publish","Food Safety reports are made at the county level.  The underlying data is published via a SOAP API, and automatically translated by a socrata data portal for more easy consumption. https://www.kingcounty.gov/healthservices/health/ehs/foodsafety/inspections.aspx","Yes","Yes","Nate Eckstine","Seth Vincent","100"
"e9a6a6c0-8fb1-4d49-8ea1-a47ea7a1828c","us-city","2015-09-10T17:01:54","2015","seattle","service-requests","Yes","Yes","No","No","No","No","No",,"No",,,,,"Top service requests","City of Seattle - FAS","Yes","Yes",,"https://data.seattle.gov/City-Business/Top-Six-Service-Requests/vqnu-tyk4","Yes","No","Nate Eckstine","Nate Eckstine","10"
"323a07d6-c0ff-4f11-9306-cc1590f22ddb","us-city","2015-09-09T23:12:15","2015","seattle","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://web6.seattle.gov/ethics/elections/lists.aspx","csv","https://data.seattle.gov/data-policy",,"Lists of contributors to Seattle campaigns for Mayor, City Council, City Attorney, Ballot Issue and Independent Expenditure campaigns.","Seattle Ethics and Elections Commission","Yes","Yes",,"Also
at https://www2.seattle.gov/ethics/eldata/filings/filings.asp
The full list of contributions is provided as an HTML table with buttons to view details of each individual contribution.

Listings of contributions can be generated to CSV in the Contributor Lists Report which provides contributors and amounts, but can not be used for bulk download because the web application can't handle the full data set.","Yes","Yes","Nate Eckstine","Nate Eckstine","100"
"900f58b6-f1f1-4688-a0d4-6db51abe501f","us-city","2015-09-09T22:50:15","2015","seattle","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.seattle.gov/Permitting/Building-Permits-Current/mags-97de","CSV","https://data.seattle.gov/data-policy",,"Building Permits issued in the past five years or currently in progress","City of Seattle, Department of Planning and Development","Yes","Yes",,"Current database of building permits issued in the last 5 years.  Historic data available in a separate dataset: https://data.seattle.gov/Permitting/Building-Permits-Older-than-5-years/47eb-r92t","Yes","Yes","Nate Eckstine","Nate Eckstine","100"
"b3fd258c-07e6-4a9b-bbd7-ddabb547f794","us-city","2015-09-09T21:14:18","2015","seattle","lobbyist","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www2.seattle.gov/ethics/lobbyists/reports.asp","HTML","https://data.seattle.gov/data-policy",,"Reports filed by Paid Lobbyists","Seattle Ethics and Elections Commission","Yes","Yes",,"HTML Table and linked pages with by-month search.  No Bulk or exported data download.","Yes","No","Nate Eckstine","Nate Eckstine","75"
"037dee33-ee73-43bb-a3b3-6dbec06aab96","us-city","2015-08-11T13:23:53","2015","hartford","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://budget.hartford.gov/#!/view-data","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, AND XML","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"The City of Hartford’s Open Budget application provides an opportunity for citizens and other stakeholders to visually interact with the City of Hartford’s operating and capital budgets. At present, the City of Hartford’s Open Budget application includes four years of general fund operating expense budget information organized by Departments and Expenses. The operating budget data is the most up to date budget information that was approved by the Hartford City Council and the Mayor.","City of Hartford","Yes","Yes","Approved; data is up to date within the current year and available directly via the Socrata site and the budget app. Capital budget is also included, with the caveats noted in the preview text. ","The City of Hartford publishes budget documents for both the recommended and adopted budgets that meet the criteria established by the Government Finance Officers Association of the United States and Canada. Both the recommended and adopted budgets for the current fiscal year in PDF format can be found here.

The operating budget expenditure account codes are listed within expense categories. Dollar amounts are displayed over time as: fiscal year 2011-2012 through the current fiscal year for both the recommended and adopted amounts. The capital projects are being shown from fiscal year 2013-2014 to the current fiscal year. Due to the information entered not all of the projects are able to be shown on the map. For those that do not have a specific location they are being mapped at 550 Main St. which is the location of City Hall. ","Yes","Yes","Brett Flodine","Scott Gaul","100"
"2ffc8089-8f16-4db2-a93e-03c14beafd28","us-city","2015-08-11T13:25:43","2015","hartford","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.hartford.gov/Public-Safety/Police-Incidents-01012005-to-Current/889t-nwfu","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, AND XML","https://creativecommons.org/publicdomain/zero/1.0/legalcode",," Police Incidents 01/01/2005 to Current This dataset reflects reported incidents of crime (with the exception of sexual assaults, which are excluded by statute)","City of Hartford","Yes","Yes","Accepting this - data is up-to-date within 10 days, which meets the criteria","This data set reflects reported incidents of crime (with the exception of sexual assaults, which are excluded by statute) that occurred in the City of Hartford from 2005 to the present, minus the most recent ten days. Data is extracted from the City of Hartford Police Department's CrimeView database on a daily basis. Should you have questions about this data set, you may contact the Crime Analysis Division of the Hartford Police Department at 860.757.4020 or policechief@Hartford.gov.","Yes","Yes","Brett Flodine","Scott Gaul","100"
"221a5c8a-bf12-4802-952f-7c98302acb2b","us-city","2015-09-02T20:36:31","2015","seattle","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.seattle.gov/browse?limitTo=datasets&q=Licenses","CSV","https://data.seattle.gov/data-policy",,"City of Seattle Business License Database","FAS open.data@seattle.gov","Yes","Yes","accepting","Also a search function at https://www.seattle.gov/licenses/find-a-business 

The Seattle business license database shows you the following information about a business:

legal name

trade name (""doing business as"")

main location address

phone number

license expiration date

industry type and Standard Industrial Code (SIC)","Yes","Yes","Nate Eckstine","Seth Vincent","100"
"ca99d0fc-90b4-4bbb-9065-b8a82b28e329","us-city","2015-09-02T20:46:24","2015","seattle","deeds","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.kingcounty.gov/business/Recorders/RecordsSearch.aspx","HTML, PDF, TIFF",,,"King County Records Search for Seattle, Washington","King County Recorder's Office","Yes","Yes",,"Legal acceptance states that ""under no circumstances will you use this information to enable high volume, automated, electronic processes that apply to the King County Recorder's Office or its computer systems."".  Records search not guaranteed to be available outside of business hours. No Bulk access to data provided.","Yes","No","Nate Eckstine","Nate Eckstine","45"
"90ff31a5-5c26-4e69-a60b-7dcafa56b081","us-city","2015-08-28T21:06:01","2015","kansascitymo","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.kcmo.org/Property/City-Owned-Parcels/3t3u-dnp5","CSV, Excel, JSON, XML","https://data.kcmo.org/Property/City-Owned-Parcels/3t3u-dnp5/about",,,,"Yes","Yes",,,"Yes","Yes","Eric Roche","Eric Roche","100"
"11f1a8e1-b3e4-425f-a705-8d4142a8290c","us-city","2015-08-03T17:53:43","2015","longbeachca","budget","Yes","Yes","Yes","Yes","Yes","Yes","No",,"Yes","https://longbeachca.opengov.com/transparency","CSV","https://longbeachca.opengov.com/transparency (click on terms of service)",,"Budget & History: Six years of budget history for the city's various departments. ","City of Long Beach ","Yes","Yes","Accepted with title and publisher added. ",,"Yes","Yes","Andrew Frantela","Brett Shears","90"
"59b49093-2d58-4c1b-b1e0-1181d6b516a6","us-city","2015-08-27T20:57:48","2015","birmingham","asset-disclosure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"This allows you to search for public officials, although a list of public officials is not given.

This online data set does not include the data required in the description: 

""Top-level government officials’ financial assets, including: name of top-level government officials, title, investment information, prior and current business relationships, real estate interests, and personal income (including gifts and travel or speaking payments).""
","Yes","No","Michael Schnuerle","Michael Schnuerle","0"
"d29ead03-7e96-4fa1-85f3-f50831eccf84","us-city","2015-08-27T20:57:38","2015","miami","asset-disclosure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"This is very basic and limited information for each filer. I believe there should be more information provided on these forms. It does not give any actual dollar values and you cannot search by specific departments/organizations. 

This online data set does not include the data required in the description: 

""Top-level government officials’ financial assets, including: name of top-level government officials, title, investment information, prior and current business relationships, real estate interests, and personal income (including gifts and travel or speaking payments).""
","Yes","No","Michael Schnuerle","Michael Schnuerle","0"
"2e3b0549-b46e-444c-b6c9-20d698256317","us-city","2015-08-27T20:57:14","2015","washingtondc","asset-disclosure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"Dataset is called ""Conflicts of Interest (FDS)"" Licensing is unclear via the Board of Ethics and Government Accountability site. 

Link to site https://efiling.bega.dc.gov/imaging/searchImages.asp doesn't seem to work. 

This online data set does not include the data required in the description: 

""Top-level government officials’ financial assets, including: name of top-level government officials, title, investment information, prior and current business relationships, real estate interests, and personal income (including gifts and travel or speaking payments).""
","Yes","No","Michael Schnuerle","Michael Schnuerle","0"
"2dc5b476-6192-41fc-8309-f994ceb4c0c7","us-city","2015-08-27T20:55:29","2015","atlanta","asset-disclosure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"PDF has information but is interspersed with summaries and legal notices. Not in tabular format.

This online data set does not include the data required in the description: 

""Top-level government officials’ financial assets, including: name of top-level government officials, title, investment information, prior and current business relationships, real estate interests, and personal income (including gifts and travel or speaking payments).""
","Yes","No","Michael Schnuerle","Michael Schnuerle","0"
"158da0e1-6b02-4fe9-b97d-e704fe87992d","us-city","2015-08-27T20:55:20","2015","athensga","asset-disclosure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"This online data set does not include the data required in the description: 

""Top-level government officials’ financial assets, including: name of top-level government officials, title, investment information, prior and current business relationships, real estate interests, and personal income (including gifts and travel or speaking payments).""
","Yes","No","Michael Schnuerle","Michael Schnuerle","0"
"36c2b0a7-6c3d-438a-92ef-2fe8914f5c22","us-city","2015-04-13T19:05:46","2015","philly","asset-disclosure","Yes","Yes","Yes","Yes","Yes","No","No",,"No","https://fdswebsearch.phila-records.com/",,,,,"Board of Ethics, Chief Integrity Officer","Yes","Yes","Edited description to remove ""available in the future"" note - spoke to local gov't staff to clarify that future submissions have to wait till the data is actually available. (By time of review, it was available)",,"Yes","No","Stacey Mosley","Ben Novack","35"
"e6dea66b-274b-41f1-bc40-b40481777df7","us-city","2015-08-25T18:36:05","2015","seattle","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.seattle.gov/browse?Data-Owner_Owner=City+Budget+Office&utf8=%E2%9C%93&sortBy=newest","HTML","https://data.seattle.gov/data-policy",,,"City Budget Office","Yes","Yes",,"Yearly budges are posted as new datasets, hindering automated consumption of new data as it becomes available.  Archives previous to 2010 are available only in pdf format: https://www.seattle.gov/financedepartment/budgetarchives.htm

NOTE: Data refactoring into a single data set is on the work plan for 2015.","Yes","Yes","Seth Vincent","Seth Vincent","100"
"e835cae0-93fc-486c-b366-95dae55dd243","us-city","2015-08-06T17:43:39","2015","seattle","web-analytics","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.seattle.gov/City-Business/City-of-Seattle-Webstats-Pageviews-by-top-level-do/5nzb-2wmf","CSV","https://wiki.creativecommons.org/wiki/Public_domain",,"City of Seattle Webstats - Pageviews by top level domains","City of Seattle - Dept of Information Technology - webmaster@seattle.gov","Yes","Yes",,"Google Analytics counts for *.seattle.gov domains, non seattle.gov domains managed by the city are added in as the numbers are available.","Yes","Yes","Nate Eckstine","Nate Eckstine","100"
"c6fb6f89-aed8-4b14-a44d-7dcb3f78f3ca","us-city","2015-08-19T16:29:47","2015","kansascitymo","construction-permits","Yes","Yes","Yes","Yes","Yes","Unsure","Yes",,"Yes","https://kivaweb.kcmo.org/kivanet/2/permit/index.cfm?https://kivaweb.kcmo.org/kivanet/2/permit/index.cfm?",,"https://kcmo.gov/planning/online-tools-and-resources/https://kcmo.gov/planning/online-tools-and-resources/",,"KIVA Enterprise Permitting System","City of Kansas City ","Yes","Yes",,"The current enterprise permitting system is KIVA. This system will be replaced by Energov in the future. Energov will allow for tabular data to be exported. Kansas City anticipates hosting Energov data on Open Data KC (Data.kcmo.gov) when Energov is implemented. ","Yes","No","Eric Roche","Eric Roche","85"
