Model,Bio_term,Title,Link,Citations,Year
support vector machine,immunology,Immunomarker support vector machine classifier for prediction of gastric cancer survival and adjuvant chemotherapeutic benefit,https://aacrjournals.org/clincancerres/article-abstract/24/22/5574/81041,121,2018
support vector machine,immunology,Support vector machine algorithms in the search of KIR gene associations with disease,https://www.sciencedirect.com/science/article/pii/S0010482513002783,11,2013
support vector machine,immunology,SVMTriP: a method to predict antigenic epitopes using support vector machine to integrate tri-peptide similarity and propensity,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0045152,350,2012
support vector machine,immunology,Quantitative prediction of mouse class I MHC peptide binding affinity using support vector machine regression (SVR) models,https://link.springer.com/article/10.1186/1471-2105-7-182,132,2006
support vector machine,immunology,A support vector machine based on liquid immune profiling predicts major pathological response to chemotherapy plus anti-PD-1/PD-L1 as a neoadjuvant …,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2021.778276/full,7,2021
support vector machine,immunology,"… detection system for hepatitis B surface antigen (HBsAg) based on immunomagnetic separation, multi-angle dynamic light scattering and support vector machine",https://ieeexplore.ieee.org/abstract/document/9109553/,13,2020
support vector machine,immunology,Application of support vector machines in viral biology,https://link.springer.com/chapter/10.1007/978-3-030-29022-1_12,9,2019
support vector machine,immunology,Classification of iris image of patient chronic renal Failur (CRF) using watershed algorithm and support vector machine (SVM),https://scholar.its.ac.id/en/publications/classification-of-iris-image-of-patient-chronic-renal-failur-crf-,6,2016
support vector machine,immunology,SVM based method for predicting HLA-DRB1*0401 binding peptides in an antigen sequence,https://academic.oup.com/bioinformatics/article-abstract/20/3/421/186291,185,2004
support vector machine,immunology,Prediction of candidate primary immunodeficiency disease genes using a support vector machine learning approach,https://academic.oup.com/dnaresearch/article-abstract/16/6/345/362870,33,2009
support vector machine,immunology,… and classifiers for various subtypes of HTLV-1-caused ATLL cancer identified by a combination of differential gene co‑expression and support vector machine …,https://link.springer.com/article/10.1007/s00430-023-00767-8,3,2023
support vector machine,immunology,Classification and biomarker identification using gene network modules and support vector machines,https://link.springer.com/article/10.1186/1471-2105-10-337,62,2009
support vector machine,immunology,"Prediction of CTL epitopes using QM, SVM and ANN techniques",https://www.sciencedirect.com/science/article/pii/S0264410X04001409,430,2004
support vector machine,immunology,Machine-learning algorithm-based prediction of diagnostic gene biomarkers related to immune infiltration in patients with chronic obstructive pulmonary …,https://www.frontiersin.org/articles/10.3389/fimmu.2022.740513/full,28,2022
linear regression,marine biology,Strengthening statistical usage in marine ecology: Linear regression,https://www.sciencedirect.com/science/article/pii/S002209811530023X,49,2016
linear regression,marine biology,Quantification of ontogenetic discontinuities in three species of oegopsid squids using model II piecewise linear regression,https://link.springer.com/article/10.1007/s00227-001-0772-7,46,2002
linear regression,marine biology,Appropriate use of regression analysis in marine biology,https://link.springer.com/article/10.1007/BF00397062,293,1981
linear regression,marine biology,Project-based learning using a laboratory approach on learning outcomes and critical thinking in marine biology,https://ejournal.umm.ac.id/index.php/jpbi/article/view/24551,4,2023
linear regression,marine biology,Information-theory approach to allometric growth of marine organisms,https://link.springer.com/article/10.1007/s00227-006-0529-4,91,2007
linear regression,marine biology,The Hiatt growth diagram for Crustacea,https://link.springer.com/article/10.1007/BF00386676,117,1976
linear regression,marine biology,Effects of temperature on photosynthesis and respiration in hermatypic corals,https://link.springer.com/article/10.1007/BF00402313,450,1977
linear regression,marine biology,Influence of antecedent water temperatures on standing crop of aSargassum spp.-dominated reef flat in Hawaii,https://link.springer.com/article/10.1007/BF01344302,62,1990
linear regression,marine biology,Physical factors controlling abundance of meiofauna on tidal and atidal beaches,https://link.springer.com/article/10.1007/BF00390790,96,1976
linear regression,marine biology,The growth cessation model: a growth model for species showing a near cessation in growth with application to bigeye tuna (Thunnus obesus),https://link.springer.com/article/10.1007/s00227-018-3336-9,15,2018
linear regression,marine biology,"Reproductive biology of mangrove clams Geloina expansa (Mousson, 1849) from mangrove at Kendari Bay, Southeast Sulawesi, Indonesia",https://www.tandfonline.com/doi/abs/10.1080/17451000.2023.2185639,3,2023
linear regression,marine biology,"Origins of green turtle (Chelonia mydas) feeding aggregations around Barbados, West Indies",https://link.springer.com/article/10.1007/s00227-003-1241-2,115,2004
linear regression,marine biology,Survival and growth of bivalve larvae under heavy-metal stress,https://link.springer.com/article/10.1007/BF00394024,249,1977
linear regression,marine biology,Influence of seawater temperature and shipping on the spread and establishment of marine fouling species,https://link.springer.com/article/10.1007/s00227-015-2737-2,48,2015
linear regression,marine biology,Condition of larval and juvenile red drum (Sciaenops ocellatus ) from estuarine nursery habitats,https://link.springer.com/article/10.1007/s002270050025,81,1997
linear regression,marine biology,"Geographic variation in life history of the sand crab, Emerita analoga (Stimpson) on the California coast: relationships to environmental variables",https://www.sciencedirect.com/science/article/pii/0022098194901325,92,1994
linear regression,marine biology,"Generalised linear modelling of fecundity at length in southern rock lobsters, Jasus edwardsii",https://link.springer.com/article/10.1007/s00227-009-1226-x,28,2009
linear regression,marine biology,Discriminate feeding of the calanoid copepod Acartia clausi in mixtures of phytoplankton and inert particles,https://link.springer.com/article/10.1007/BF00431404,78,1987
linear regression,marine biology,Estimating the grazing impact of marine micro-zooplankton,https://link.springer.com/article/10.1007/bf00397668,1478,1982
linear regression,marine biology,"Seasonal variation in movement, aggregation and destructive grazing of the green sea urchin (Strongylocentrotus droebachiensis) in relation to wave action and sea …",https://link.springer.com/article/10.1007/s00227-007-0668-2,120,2007
support vector machine,marine biology,Machine learning algorithms accurately identify free-living marine nematode species,https://peerj.com/articles/16216/,2,2023
support vector machine,marine biology,HRFSVM: Identification of fish disease using hybrid Random Forest and Support Vector Machine,https://link.springer.com/article/10.1007/s10661-023-11472-7,1,2023
support vector machine,marine biology,Identification of ichthyotoxic red tide algae based on three-dimensional fluorescence spectra and particle swarm optimization support vector machine,https://www.sciencedirect.com/science/article/pii/S1386142521012889,6,2022
support vector machine,marine biology,Support Vector Machine Classification Method for Predicting Jakarta Bay Bottom Sediment Type using Multibeam Echosounder Data.,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=01287680&AN=144409515&h=34Ay5x7r%2BBW%2FRNfExKqq2BaVVR53xQMODBK4DzlclDH44n%2FKbTTKfMSJecBxN8V3VuSbn6deom7CDXWMxQL%2F9Q%3D%3D&crl=c,4,2020
support vector machine,marine biology,Coral reef texture classification using support vector machines.,https://pdfs.semanticscholar.org/596e/f6f56e49b9e57a6cace30b8c662ad988ffbe.pdf,43,2007
support vector machine,marine biology,Jellyfish Recognition by Using Convolutional Neural Networks and Support Vector Machine,https://www.irejournals.com/formatedpaper/1705453.pdf,NA,2024
support vector machine,marine biology,Prediction of B-cell linear epitopes with a combination of support vector machine classification and amino acid propensity identification,https://www.hindawi.com/journals/bmri/2011/432830/abs/,114,2011
support vector machine,marine biology,Sediment classification based on least-squares support vector machine and phase-plane analysis,https://ieeexplore.ieee.org/abstract/document/5365738/,3,2009
support vector machine,marine biology,Identifying biomarkers using support vector machine to understand the racial disparity in triple-negative breast cancer,https://www.liebertpub.com/doi/abs/10.1089/cmb.2022.0422,4,2023
support vector machine,marine biology,Automated classification of bacterial particles in flow by multiangle scatter measurement and support vector machine classifier,https://onlinelibrary.wiley.com/doi/abs/10.1002/cyto.a.20515,79,2008
