"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE","MAPPING_NOTES","CODE_CHANGES","PREV_MOD_NAME","PREV_ITM_NAME"
"NUPDRS3TRT","NP3RTALJ","NUPDRDOSE3","3.17e REST TREMOR AMPLITUDE - Lip/jaw","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","NP3RTALL","NUPDRDOSE3","3.17d REST TREMOR AMPLITUDE - LLE","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","NP3RTALU","NUPDRDOSE3","3.17b REST TREMOR AMPLITUDE - LUE","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","NP3RTARL","NUPDRDOSE3","3.17c REST TREMOR AMPLITUDE - RLE","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","NP3RTARU","NUPDRDOSE3","3.17a REST TREMOR AMPLITUDE - RUE","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","NP3RTCON","NUPDRDOSE3","3.18 CONSTANCY OF REST TREMOR","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","NP3SPCH","NUPDRDOSE3","3.1 SPEECH","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","NP3TOT","NUPDRDOSE3","MDS-UPDRS Part III Total Score","NUMBER","12","0","False","False","Mapped using formula NP3SPCH+NP3FACXP+NP3RIGN+NP3RIGRU+NP3RIGLU+PN3RIGRL+NP3RIGLL+NP3FTAPR+NP3FTAPL+NP3HMOVR+NP3HMOVL+NP3PRSPR+NP3PRSPL+NP3TTAPR+NP3TTAPL+NP3LGAGR+NP3LGAGL+NP3RISNG+NP3GAIT+NP3FRZGT+NP3PSTBL+NP3POSTR+NP3BRADY+NP3PTRMR+NP3PTRML+NP3KTRMR+NP3KTRML+NP3RTARU+NP3RTALU+NP3RTARL+NP3RTALL+NP3RTALJ+NP3RTCON from NUPDRS3 (for records collected in prior EDC)","","NUPDRS3","NP3SPCH|NP3FACXP|NP3RIGN|NP3RIGRU|NP3RIGLU|PN3RIGRL|NP3RIGLL|NP3FTAPR|NP3FTAPL|NP3HMOVR|NP3HMOVL|NP3PRSPR|NP3PRSPL|NP3TTAPR|NP3TTAPL|NP3LGAGR|NP3LGAGL|NP3RISNG|NP3GAIT|NP3FRZGT|NP3PSTBL|NP3POSTR|NP3BRADY|NP3PTRMR|NP3PTRML|NP3KTRMR|NP3KTRML|NP3RTARU|NP3RTALU|NP3RTARL|NP3RTALL|NP3RTALJ|NP3RTCON"
"NUPDRS3TRT","NP3TTAPL","NUPDRDOSE3","3.7b TOE TAPPING - Left foot","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","NP3TTAPR","NUPDRDOSE3","3.7a TOE TAPPING - Right foot","NUMBER","3","0","False","False","","","",""
"NUPDRS3TRT","OFFEXAM","NUPDRDOSE3","OFF exam performed","NUMBER","1","0","False","False","","","",""
"NUPDRS3TRT","OFFNORNCM","NUPDRDOSE3","Other OFF exam not performed comment","CHAR","","","False","False","Excluded due to PHI","","",""
"NUPDRS3TRT","OFFNORSN","NUPDRDOSE3","Reason OFF exam not performed","NUMBER","1","0","False","False","","","",""
"NUPDRS3TRT","ONEXAM","NUPDRDOSE3","ON exam performed","NUMBER","1","0","False","False","","","",""
"NUPDRS3TRT","ONNORNCM","NUPDRDOSE3","Other ON exam not performed comment","CHAR","","","False","False","Excluded due to PHI","","",""
"NUPDRS3TRT","ONNORSN","NUPDRDOSE3","Reason ON exam not performed","NUMBER","1","0","False","False","","","",""
"NUPDRS3TRT","ONOFFORDER","NUPDRDOSE3","First Part III exam OFF or ON","NUMBER","1","0","False","False","","","",""
"NUPDRS3TRT","ORIG_CNO","NUPDRDOSE3","Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"NUPDRS3TRT","ORIG_ENTRY","NUPDRDOSE3","Date of original data entry","DATE","","","True","False","","","",""
"NUPDRS3TRT","PAG_NAME","NUPDRDOSE3","Page Name","CHAR","13","","True","False","","","",""
"NUPDRS3TRT","PATNO","NUPDRDOSE3","Participant ID","NUMBER","18","0","True","False","","","",""
"NUPDRS3TRT","PDMEDDT","NUPDRDOSE3","Date of most recent PD med dose before exam","DATE","","","False","False","Mapped ONPDMEDDT and OFFPDMEDDT from NUPDRS3TRT (for records collected in prior EDC)","","NUPDRS3TRT","ONPDMEDDT|OFFPDMEDDT"
"NUPDRS3TRT","PDMEDTM","NUPDRDOSE3","Time of most recent PD med dose before exam","TIME","","","False","False","Mapped ONPDMEDTM and OFFPDMEDTM from NUPDRS3TRT (for records collected in prior EDC)","","NUPDRS3TRT","ONPDMEDTM|OFFPDMEDTM"
"NUPDRS3TRT","PDMEDYN","NUPDRDOSE3","Is participant on medication for PD?","NUMBER","1","0","False","False","Mapped PD_MED_USE from NUPDRS3 (for records collected in prior EDC)","Yes","NUPDRS3","PD_MED_USE"
"NUPDRS3TRT","PDSTATE","NUPDRDOSE3","Which functional state is the participant currently in?","CHAR","3","","False","False","Combined and Mapped ON_OFF_DOSE and PDSTATE in NUPDRS3. (for records collected in prior EDC)","Yes","NUPDRS3","PDSTATE| ON_OFF_DOSE"
"NUPDRS3TRT","PDTRTMNT","NUPDRDOSE3","Is the participant on medication or receiving deep brain stimulation for treating the symptoms of Parkinsons disease?","NUMBER","1","0","False","False","Combined and Mapped PD_MED_USE and DBS_STATUS from NUPDRS3 (for records collected in prior EDC)","Yes","NUPDRS3","PD_MED_USE"
"NUPDRS3TRT","REC_ID","NUPDRDOSE3","Record ID","CHAR","36","","True","True","","","",""
"NUPDRS4"," ","NUPDRS4","MDS-UPDRS Part IV Motor Complications","","","","","","","","",""
"NUPDRS4","CNO","NUPDRS4","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"NUPDRS4","EVENT_ID","NUPDRS4","Visit ID","CHAR","6","","True","False","","","",""
"NUPDRS4","INFODT","NUPDRS4","Assessment Date","DATE","","","True","False","","","",""
"NUPDRS4","LAST_UPDATE","NUPDRS4","Date of most recent update to record","DATE","","","True","False","","","",""
"NUPDRS4","NP4DYSKI","NUPDRS4","4.2 FUNCTIONAL IMPACT OF DYSKINESIAS","NUMBER","3","0","False","False","","","",""
"NUPDRS4","NP4DYSTN","NUPDRS4","4.6 PAINFUL OFF-STATE DYSTONIA","NUMBER","3","0","False","False","","","",""
"NUPDRS4","NP4DYSTNDEN","NUPDRS4","4.6 Total Hours OFF with Dystonia","NUMBER","12","0","False","False","","","",""
"NUPDRS4","NP4DYSTNNUM","NUPDRS4","4.6 Total Hours OFF","NUMBER","12","0","False","False","","","",""
"NUPDRS4","NP4DYSTNPCT","NUPDRS4","4.6 % OFF Dystonia","NUMBER","12","0","False","False","","","",""
"NUPDRS4","NP4FLCTI","NUPDRS4","4.4 FUNCTIONAL IMPACT OF FLUCTUATIONS","NUMBER","3","0","False","False","","","",""
"NUPDRS4","NP4FLCTX","NUPDRS4","4.5 COMPLEXITY OF MOTOR FLUCTUATIONS","NUMBER","3","0","False","False","","","",""
"NUPDRS4","NP4OFF","NUPDRS4","4.3 TIME SPENT IN THE OFF STATE","NUMBER","3","0","False","False","","","",""
"NUPDRS4","NP4OFFDEN","NUPDRS4","4.3 Total Hours OFF","NUMBER","12","0","False","False","","","",""
"NUPDRS4","NP4OFFNUM","NUPDRS4","4.3 Total Hours Awake","NUMBER","12","0","False","False","","","",""
"NUPDRS4","NP4OFFPCT","NUPDRS4","4.3 % OFF","NUMBER","12","0","False","False","","","",""
"NUPDRS4","NP4TOT","NUPDRS4","MDS-UPDRS Part IV Total Score","NUMBER","12","0","False","False","Mapped using formula NP4WDYSK+NP4DYSKI+NP4OFF+NP4FLCTI+NP4FLCTX+NP4DYSTN from NUPDRS4 (for records collected in prior EDC)","","NUPDRS4","NP4WDYSK|NP4DYSKI|NP4OFF|NP4FLCTI|NP4FLCTX|NP4DYSTN"
"NUPDRS4","NP4WDYSK","NUPDRS4","4.1 TIME SPENT WITH DYSKINESIAS","NUMBER","3","0","False","False","","","",""
"NUPDRS4","NP4WDYSKDEN","NUPDRS4","4.1 Total Hours with Dyskinesia","NUMBER","12","0","False","False","","","",""
"NUPDRS4","NP4WDYSKNUM","NUPDRS4","4.1 Total Hours Awake","NUMBER","12","0","False","False","","","",""
"NUPDRS4","NP4WDYSKPCT","NUPDRS4","4.1 % Dyskinesia","NUMBER","12","0","False","False","","","",""
"NUPDRS4","ORIG_CNO","NUPDRS4","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"NUPDRS4","ORIG_ENTRY","NUPDRS4","Date of original data entry","DATE","","","True","False","","","",""
"NUPDRS4","PAG_NAME","NUPDRS4","Page Name","CHAR","13","","True","False","","","",""
"NUPDRS4","PATNO","NUPDRS4","Participant ID","NUMBER","18","0","True","False","","","",""
"NUPDRS4","REC_ID","NUPDRS4","Record ID","CHAR","36","","True","True","","","",""
"ONWRIST","age_seconds","","Participant's pseudo-age in seconds","DATE","0","0","","","","","",""
"ONWRIST","on_wrist","","Watch on/off events (true/false)","NUMBER","1","0","","","","","",""
"ONWRIST","subject","","Participant ID","CHAR","16","0","","","","","",""
"ONWRIST","time_day","","Day of week","CHAR","3","0","","","","","",""
"ONWRIST","time_local","","Time in participant's local time zone","TIME","8","0","","","","","",""
"ONWRIST","time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","","","","","",""
"OPEN_QUERY","EVENT_ID","","Visit ID","CHAR","6","","True","False","","","",""
"OPEN_QUERY","MOD_NAME","","Table Name","CHAR","36","","True","False","","","",""
"OPEN_QUERY","Q_REC_ID","","Query Record ID","CHAR","36","","True","True","","","",""
"OTHCTRL"," ","OTHCTRL","Participation in Other Studies Log","","","","","","","","",""
"OTHCTRL","CNO","OTHCTRL","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"OTHCTRL","ENDOTHDT","OTHCTRL","End of participation in other study date","DATE","","","False","False","","","",""
"OTHCTRL","ENROTHDT","OTHCTRL","Enrollment date in other study","DATE","","","False","False","","","",""
"OTHCTRL","EVENT_ID","OTHCTRL","Visit ID","CHAR","6","","True","False","","","",""
"OTHCTRL","INFODT","OTHCTRL","Site Aware Date","DATE","","","True","False","","","",""
"OTHCTRL","LAST_UPDATE","OTHCTRL","Date of most recent update to record","DATE","","","True","False","","","",""
"OTHCTRL","ORIG_CNO","OTHCTRL","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"OTHCTRL","ORIG_ENTRY","OTHCTRL","Date of original data entry","DATE","","","True","False","","","",""
"OTHCTRL","OTHSTDY","OTHCTRL","Title of research study","NUMBER","2","0","False","False","Excluded due to PHI","","",""
"OTHCTRL","OTHSTDYCM","OTHCTRL","Other full title of research study comment","CHAR","","","False","False","Excluded due to PHI","","",""
"OTHCTRL","PAG_NAME","OTHCTRL","Page Name","CHAR","13","","True","False","","","",""
"OTHCTRL","PATNO","OTHCTRL","Participant ID","NUMBER","18","0","True","False","","","",""
"OTHCTRL","REC_ID","OTHCTRL","Record ID","CHAR","36","","True","True","","","",""
"OTHCTRL","STDYTYP","OTHCTRL","Type of research study","NUMBER","1","0","False","False","","","",""
"OTHCTRL","TRLTYP","OTHCTRL","Type of Investigational Clinical Trial","NUMBER","1","0","False","False","","","",""
"OTHCTRL","TRLTYPCM","OTHCTRL","Other type of investigational clinical trial","CHAR","","","False","False","Excluded due to PHI","","",""
"OTHFEATPD"," ","OTHFEATPD","Other Clinical Features","","","","","","","","",""
"OTHFEATPD","CNO","OTHFEATPD","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"OTHFEATPD","EVENT_ID","OTHFEATPD","Visit ID","CHAR","6","","True","False","Mapped EVENT_ID from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","EVENT_ID"
"OTHFEATPD","FEATACTTRM","OTHFEATPD","Prominent action tremor","NUMBER","1","0","False","False","Mapped DFPATREM from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFPATREM  "
"OTHFEATPD","FEATALCREP","OTHFEATPD","Definite response to alcohol","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATALNLMB","OTHFEATPD","Alien limb phenomenon","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATANTCOL","OTHFEATPD","Disproportionate anterocollis","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATANXITY","OTHFEATPD","Anxiety","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATAPATHY","OTHFEATPD","Apathy","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATBWLDYS","OTHFEATPD","bowel dysfunction","NUMBER","1","0","False","False","Mapped DFBWLDYS from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFBWLDYS  "
"OTHFEATPD","FEATCLRLEV","OTHFEATPD","Clear and dramatic response to levodopa","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATCOGFLC","OTHFEATPD","Cognitive fluctuations","NUMBER","1","0","False","False","Mapped DFCOGNIT from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFCOGNIT  "
"OTHFEATPD","FEATCRTSNS","OTHFEATPD","Unequivocal cortical sensory loss (i.e., graphesthesia, stereognosis with intact primary sensory modalities)","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATDCRARM","OTHFEATPD","Decreased arm swing","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATDELHAL","OTHFEATPD","Systematized delusions or visual hallucinations unrelated to medications","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATDEPRES","OTHFEATPD","Depression","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATDIMOLF","OTHFEATPD","Diminished olfaction","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATDYSART","OTHFEATPD","Dysarthria","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATDYSKIN","OTHFEATPD","Dyskinesia","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATDYSPHG","OTHFEATPD","Dysphagia","NUMBER","1","0","False","False","Mapped DFBULBAR from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFBULBAR"
"OTHFEATPD","FEATDYSTNA","OTHFEATPD","Dystonia","NUMBER","1","0","False","False","Mapped DFDYSTON from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFDYSTON  "
"OTHFEATPD","FEATGZEPAL","OTHFEATPD","Supranuclear gaze palsy","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATINSPST","OTHFEATPD","Inspiratory stridor","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATLMBAPX","OTHFEATPD","Limb ideomotor apraxia","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATMCRGRA","OTHFEATPD","Micrographia","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATMTRFLC","OTHFEATPD","Motor fluctuations","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATMYCLNS","OTHFEATPD","Myoclonous","NUMBER","1","0","False","False","Mapped DFMYOCLO from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFMYOCLO  "
"OTHFEATPD","FEATNEURSS","OTHFEATPD","Neuroleptic super-sensitivity","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATNOLEVO","OTHFEATPD","Little or no response to levodopa","NUMBER","1","0","False","False","Mapped DFDOPRSP from DIAGFEAT (for records collected in prior EDC)","Yes","DIAGFEAT","DFDOPRSP  "
"OTHFEATPD","FEATPOSHYP","OTHFEATPD","postural hypotension","NUMBER","1","0","False","False","Mapped DFPSHYPO from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFPSHYPO  "
"OTHFEATPD","FEATPST3YR","OTHFEATPD","Postural instability or gait freezing in the first 3 years","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATPYRTCT","OTHFEATPD","Otherwise unexplained pyramidal tract signs","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATSBDERM","OTHFEATPD","Seborrheic dermatitis","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATSEXDYS","OTHFEATPD","sexual dysfunction","NUMBER","1","0","False","False","Mapped DFSEXDYS from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFSEXDYS  "
"OTHFEATPD","FEATSHGAIT","OTHFEATPD","Shuffling gait","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATSTPPOS","OTHFEATPD","Stooped posture","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATSUGRBD","OTHFEATPD","Dream enactment suggestive of REM sleep behavior disorder","NUMBER","1","0","False","False","","","",""
"OTHFEATPD","FEATURNDYS","OTHFEATPD","urinary dysfunction","NUMBER","1","0","False","False","Mapped DFURDYS from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFURDYS   "
"OTHFEATPD","FEATWDGAIT","OTHFEATPD","Wide based gait / cerebellar features","NUMBER","1","0","False","False","Mapped DFGAIT from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","DFGAIT    "
"OTHFEATPD","INFODT","OTHFEATPD","Assessment Date","DATE","","","True","False","Mapped INFODT from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","INFODT"
"OTHFEATPD","LAST_UPDATE","OTHFEATPD","Date of most recent update to record","DATE","","","True","False","Mapped LAST_UPDATE from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","LAST_UPDATE"
"OTHFEATPD","ORIG_CNO","OTHFEATPD","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"OTHFEATPD","ORIG_ENTRY","OTHFEATPD","Date of original data entry","DATE","","","True","False","Mapped ORIG_ENTRY from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","ORIG_ENTRY"
"OTHFEATPD","PAG_NAME","OTHFEATPD","Page Name","CHAR","13","","True","False","Mapped PAG_NAME from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","PAG_NAME"
"OTHFEATPD","PATNO","OTHFEATPD","Participant ID","NUMBER","18","0","True","False","Mapped PATNO from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","PATNO"
"OTHFEATPD","REC_ID","OTHFEATPD","Record ID","CHAR","36","","True","True","Mapped REC_ID from DIAGFEAT (for records collected in prior EDC)","","DIAGFEAT","REC_ID"
"PARTICIPANT_JOURNEY"," ","","Participant Journey","","","","","","","","",""
"PARTICIPANT_JOURNEY","CUSTOMER_DEFINED_ID","","Participant ID","NUMBER","12","0","True","True","","","",""
"PARTICIPANT_JOURNEY","STATUS","","Participant status for study","TEXT","46","","True","True","","","",""
"PARTICIPANT_JOURNEY","STUDY_NAME","","Study name","TEXT","56","","True","True","","","",""
"PARTICIPANT_JOURNEY","TIME","","Status time","TEXT","36","","True","True","","","",""
"PATHCORE"," ","PATHCORE","Pathology Core Study Data","","","","","","","","",""
"PATHCORE","AUTDT","PATHCORE","Date Brain Collected","DATE","","","FALSE","FALSE","","","",""
"PATHCORE","LASTPLANDT","PATHCORE","Date Path Core last contacted participant","DATE","","","FALSE","FALSE","","","",""
"PATHCORE","NOTIFDT","PATHCORE","Date team was notified of death","DATE","","","FALSE","FALSE","","","",""
"PATHCORE","PATHCOLLECT","PATHCORE","Brain collection type","NUMBER","1","0","FALSE","FALSE","","","",""
"PATHCORE","PATHDOD","PATHCORE","Date of subject's death","DATE","","","FALSE","FALSE","","","",""
"PATHCORE","PATNO","PATHCORE","Participant ID","NUMBER","18","0","TRUE","FALSE","","","",""
"PATHCORE","PCCONSENTDT","PATHCORE","Date participant consented to Pathcore","DATE","","","FALSE","FALSE","","","",""
"PATHCORE","PCSTATUS","PATHCORE","Participant's Pathology Core Study Status","CHAR","100","","TRUE","FALSE","","","",""
"PATHCORE","REFSOURCE","PATHCORE","Referral Source","NUMBER","1","0","TRUE","FALSE","","","",""
"PATIENT_STATUS"," ","","Participant Status","","","","","","","","",""
"PATIENT_STATUS","AV133STDY","","Participant in PPMI Clinical Early Imaging Sub-Study","NUMBER","1","0","True","False","Set as 1(Yes) for all Early Imaging participants i.e. APPRDX=9 (for records collected in prior EDC)","Yes","",""
"PATIENT_STATUS","COHORT","","Enrollment Cohort","NUMBER","1","0","True","False","Mapped APPRDX from SCREEN (for records collected in prior EDC)","Yes","SCREEN","APPRDX"
"PATIENT_STATUS","COHORT_DEFINITION","","Decoded Value for COHORT","TEXT","","","","","","","",""
"PATIENT_STATUS","DATELIG","","Participant eligible from DAT Scan","NUMBER","1","0","False","False","","","",""
"PATIENT_STATUS","ENRLGBA","","GBA Mutation at Enrollment","NUMBER","1","0","True","False","Combined and Mapped GENECAT and MUTRSLT from MUTRSLT (for records collected in prior EDC)","Yes","MUTRSLT","GENECAT|MUTRSLT"
"PATIENT_STATUS","ENRLHPSM","","Hyposmia / Generalized Risk at Enrollment","NUMBER","1","0","True","False","Mapped P3GRP from SCREEN (for records collected in prior EDC)","Yes","SCREEN","P3GRP"
"PATIENT_STATUS","ENRLLRRK2","","LRRK2 Mutation at Enrollment","NUMBER","1","0","True","False","Combined and Mapped GENECAT and MUTRSLT from MUTRSLT (for records collected in prior EDC)","Yes","MUTRSLT","GENECAT|MUTRSLT"
"PATIENT_STATUS","ENRLNORM","","Normosmic PD at Enrollment","NUMBER","1","0","False","False","","","",""
"PATIENT_STATUS","ENRLPINK1","","Pink1 Mutation at Enrollment","NUMBER","1","0","True","False","","","",""
"PATIENT_STATUS","ENRLPRKN","","Parkin Mutation at Enrollment","NUMBER","1","0","True","False","","","",""
"PATIENT_STATUS","ENRLRBD","","RBD at Enrollment","NUMBER","1","0","True","False","Mapped P3GRP from SCREEN (for records collected in prior EDC)","Yes","SCREEN","P3GRP"
"PATIENT_STATUS","ENRLSNCA","","SNCA Mutation at Enrollment","NUMBER","1","0","True","False","Combined and Mapped GENECAT and MUTRSLT from MUTRSLT (for records collected in prior EDC)","Yes","MUTRSLT","GENECAT|MUTRSLT"
"PATIENT_STATUS","ENRLSRDC","","Sporadic PD at Enrollment","NUMBER","1","0","True","False","","","",""
"PATIENT_STATUS","ENROLL_AGE","","Age at Enrollment","NUMBER","3","1","","","","","",""
"PATIENT_STATUS","ENROLL_DATE","","Enrollment Date","DATE","","","False","False","","","",""
"PATIENT_STATUS","ENROLL_STATUS","","Enrollment Status","CHAR","17","","False","False","","","",""
"PATIENT_STATUS","GAITSTDY","","Participant in PPMI Clinical Gait Sub-Study","NUMBER","1","0","True","False","","","",""
