"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,4,9,1650,20,1936,11,"WN","N605SW",670,"SEA","SLC",92,689,16,50
2014,4,9,1653,28,1932,22,"WN","N769SW",1105,"SEA","PHX",141,1107,16,53
2014,4,9,1657,-3,1922,-13,"VX","N525VA",796,"SEA","LAX",130,954,16,57
2014,4,9,1701,26,1837,27,"WN","N258WN",522,"PDX","OAK",83,543,17,1
2014,4,9,1701,6,1932,3,"AS","N506AS",514,"SEA","SNA",134,978,17,1
2014,4,9,1705,45,1839,34,"WN","N360SW",344,"PDX","SJC",83,569,17,5
2014,4,9,1709,-6,1935,-8,"OO","N216AG",3476,"SEA","LGB",132,965,17,9
2014,4,9,1713,-7,1905,-19,"AS","N705AS",378,"SEA","SFO",98,679,17,13
2014,4,9,1716,-4,1942,-10,"B6","N554JB",1007,"SEA","LGB",133,965,17,16
2014,4,9,1723,-6,1809,-11,"OO","N297SW",5417,"PDX","SEA",36,129,17,23
2014,4,9,1728,-10,1818,-10,"OO","N294SW",5440,"SEA","PDX",33,129,17,28
2014,4,9,1728,-7,1949,-10,"AS","N703AS",562,"PDX","LAX",113,834,17,28
2014,4,9,1733,-2,2019,-33,"AS","N568AS",859,"SEA","HNL",321,2677,17,33
2014,4,9,1734,24,2006,-11,"DL","N590NW",2237,"SEA","HNL",318,2677,17,34
2014,4,9,1735,20,1917,22,"WN","N795SW",3855,"SEA","SMF",82,605,17,35
2014,4,9,1737,-8,2021,-10,"US","N667AW",496,"SEA","PHX",141,1107,17,37
2014,4,9,1741,-9,2007,-7,"OO","N606SK",4792,"PDX","LAX",115,834,17,41
2014,4,9,1742,-3,1945,-6,"OO","N224AG",3488,"PDX","BUR",109,817,17,42
2014,4,9,1745,-15,2004,-26,"US","N621AW",577,"PDX","PHX",126,1009,17,45
2014,4,9,1749,-16,2328,-20,"AS","N315AS",26,"SEA","ORD",195,1721,17,49
2014,4,9,1753,-8,1938,-13,"OO","N939SW",5553,"PDX","SFO",84,550,17,53
2014,4,9,1755,15,1950,5,"WN","N201LV",1016,"PDX","LAS",103,763,17,55
2014,4,9,1807,-3,1945,-10,"VX","N529VA",948,"PDX","SFO",81,550,18,7
2014,4,9,1815,12,2108,11,"DL","N6702",2150,"SEA","SLC",91,689,18,15
2014,4,9,1819,34,2010,25,"WN","N234WN",4208,"SEA","SJC",101,697,18,19
2014,4,9,1822,-3,2156,-4,"OO","N219AG",3498,"SEA","COS",133,1068,18,22
2014,4,9,1822,-13,2100,-8,"AS","N611AS",464,"SEA","LAX",131,954,18,22
2014,4,9,1826,1,2102,5,"OO","N822SK",4824,"SEA","LAX",124,954,18,26
2014,4,9,1827,-3,2002,-13,"WN","N7702A",1890,"PDX","OAK",80,543,18,27
2014,4,9,1830,-9,2022,-24,"UA","N451UA",508,"SEA","SFO",93,679,18,30
2014,4,9,1830,0,2033,-1,"AS","N792AS",302,"SEA","SFO",99,679,18,30
2014,4,9,1830,-5,2047,-12,"AS","N546AS",616,"SEA","LAS",116,867,18,30
2014,4,9,1831,-4,2058,-30,"AS","N537AS",863,"PDX","OGG",314,2562,18,31
2014,4,9,1832,12,2115,-15,"AS","N589AS",877,"SEA","KOA",330,2688,18,32
2014,4,9,1836,-9,1927,-10,"OO","N297SW",5424,"SEA","PDX",35,129,18,36
2014,4,9,1838,-2,1956,-9,"WN","N922WN",758,"PDX","SMF",65,479,18,38
2014,4,9,1845,0,2112,-3,"AS","N612AS",510,"SEA","SNA",132,978,18,45
2014,4,9,1846,-9,2118,-9,"AS","N613AS",498,"SEA","SAN",136,1050,18,46
2014,4,9,1847,-3,1957,13,"AS","N793AS",69,"SEA","KTN",110,680,18,47
2014,4,9,1848,-2,2133,3,"AS","N423AS",630,"SEA","PHX",139,1107,18,48
2014,4,9,1850,-5,2054,0,"AS","N553AS",620,"PDX","LAS",103,763,18,50
2014,4,9,1850,23,2123,13,"DL","N331NW",952,"PDX","SLC",79,630,18,50
2014,4,9,1851,-4,2113,-6,"OO","N693CA",4610,"SEA","LAS",120,867,18,51
2014,4,9,1851,-4,2039,8,"AS","N551AS",370,"SEA","SMF",81,605,18,51
2014,4,9,1852,-3,2047,-13,"VX","N848VA",759,"SEA","SFO",101,679,18,52
2014,4,9,1856,11,2048,9,"AS","N303AS",328,"SEA","SJC",96,697,18,56
2014,4,9,1901,-4,2056,-4,"AS","N618AS",386,"PDX","SFO",84,550,19,1
2014,4,9,1906,-8,2004,-1,"OO","N294SW",5305,"PDX","SEA",32,129,19,6
2014,4,9,1906,-4,2118,-22,"OO","N479CA",6250,"PDX","LAX",111,834,19,6
2014,4,9,1906,-9,2232,-6,"F9","N912FR",794,"PDX","DEN",120,991,19,6
2014,4,9,1912,57,2108,53,"WN","N226WN",661,"SEA","OAK",97,671,19,12
2014,4,9,1919,0,2148,-7,"UA","N77430",1557,"SEA","LAX",123,954,19,19
2014,4,9,1919,14,2232,1,"AS","N305AS",678,"SEA","DEN",121,1024,19,19
2014,4,9,1920,-10,2236,-22,"F9","N204FR",142,"SEA","DEN",121,1024,19,20
2014,4,9,1925,-10,2157,-6,"AS","N549AS",456,"SEA","LAX",128,954,19,25
2014,4,9,1931,-7,2151,-3,"AS","N559AS",524,"SEA","BUR",122,937,19,31
2014,4,9,1938,-7,2209,-8,"AS","N644AS",518,"SEA","SNA",132,978,19,38
2014,4,9,1940,0,2216,6,"AS","N587AS",103,"SEA","ANC",202,1448,19,40
2014,4,9,1941,-9,2132,-28,"UA","N854UA",371,"SEA","SFO",96,679,19,41
2014,4,9,1942,-3,2121,-12,"UA","N64809",1210,"PDX","SFO",82,550,19,42
2014,4,9,1946,-9,2133,3,"AS","N594AS",404,"PDX","SJC",84,569,19,46
2014,4,9,1946,16,2229,-6,"AS","N562AS",893,"SEA","HNL",328,2677,19,46
2014,4,9,1950,15,2225,5,"WN","N317WN",4841,"SEA","PHX",142,1107,19,50
2014,4,9,1954,-7,2027,-13,"OO","N234SW",5465,"PDX","RDM",27,116,19,54
2014,4,9,1957,-8,2222,-23,"WN","N497WN",380,"PDX","PHX",129,1009,19,57
2014,4,9,1959,-3,2038,-3,"OO","N297SW",5403,"PDX","EUG",27,106,19,59
2014,4,9,2004,54,2216,46,"WN","N946WN",276,"SEA","LAS",119,867,20,4
2014,4,9,2004,14,2259,21,"AS","N596AS",137,"PDX","ANC",216,1542,20,4
2014,4,9,2007,-3,2252,4,"AS","N407AS",129,"SEA","FAI",207,1533,20,7
2014,4,9,2008,-7,2206,-2,"OO","N217AG",3490,"SEA","FAT",102,748,20,8
2014,4,9,2010,0,2103,1,"AS","N754AS",694,"SEA","GEG",37,224,20,10
2014,4,9,2013,-2,2219,-7,"OO","N218AG",3464,"PDX","ONT",112,838,20,13
2014,4,9,2016,-4,2208,-8,"AS","N508AS",226,"SEA","SJC",100,697,20,16
2014,4,9,2021,26,2201,21,"WN","N660SW",559,"SEA","SMF",85,605,20,21
2014,4,9,2030,-5,2300,-7,"AS","N431AS",478,"SEA","LAX",126,954,20,30
2014,4,9,2032,-8,2300,-2,"AS","N619AS",614,"SEA","LAS",119,867,20,32
2014,4,9,2034,19,2206,1,"WN","N385SW",130,"PDX","OAK",80,543,20,34
2014,4,9,2035,0,2258,-12,"VX","N636VA",798,"SEA","LAX",127,954,20,35
2014,4,9,2036,-4,2319,-1,"AS","N788AS",636,"SEA","PHX",143,1107,20,36
2014,4,9,2037,-6,2231,-17,"AS","N796AS",300,"SEA","SFO",97,679,20,37
2014,4,9,2039,-11,2305,-7,"AS","N532AS",598,"PDX","SAN",124,933,20,39
2014,4,9,2044,44,2252,47,"WN","N648SW",908,"SEA","OAK",108,671,20,44
2014,4,9,2046,-9,2305,-13,"AS","N593AS",566,"PDX","LAX",116,834,20,46
2014,4,9,2047,4,2323,7,"AS","N403AS",484,"SEA","SAN",136,1050,20,47
2014,4,9,2048,-7,2312,-9,"AS","N769AS",534,"SEA","ONT",125,956,20,48
2014,4,9,2058,-9,2148,-7,"OO","N294SW",5433,"SEA","PDX",33,129,20,58
2014,4,9,2103,-2,2330,-7,"AS","N579AS",470,"SEA","LAX",129,954,21,3
2014,4,9,2115,0,2251,-4,"WN","N764SW",2080,"PDX","SJC",85,569,21,15
2014,4,9,2119,4,2352,-4,"AS","N453AS",731,"SEA","ANC",199,1448,21,19
2014,4,9,2124,-1,2325,4,"AS","N627AS",356,"SEA","OAK",104,671,21,24
2014,4,9,2127,17,1,11,"UA","N66814",1603,"SEA","ANC",199,1448,21,27
2014,4,9,2131,-9,2309,-8,"AS","N570AS",372,"SEA","SMF",83,605,21,31
2014,4,9,2142,47,2258,33,"WN","N496WN",32,"PDX","SMF",66,479,21,42
2014,4,9,2149,14,525,-20,"B6","N589JB",264,"SEA","JFK",259,2422,21,49
2014,4,9,2203,39,547,11,"UA","N75433",1695,"SEA","EWR",264,2402,22,3
2014,4,9,2203,-2,530,-36,"US","N548UW",624,"SEA","CLT",250,2279,22,3
2014,4,9,2214,-6,2253,-6,"OO","N294SW",5440,"PDX","RDM",28,116,22,14
2014,4,9,2215,0,537,-33,"US","N117UW",1930,"PDX","CLT",245,2282,22,15
2014,4,9,2215,-5,636,-19,"AA","N633AA",1070,"SEA","MIA",302,2724,22,15
2014,4,9,2216,-4,617,-15,"AS","N408AS",24,"SEA","BOS",277,2496,22,16
2014,4,9,2218,-8,2252,-13,"OO","N297SW",5353,"PDX","EUG",24,106,22,18
2014,4,9,2224,-11,109,-12,"AS","N433AS",143,"PDX","ANC",213,1542,22,24
2014,4,9,2227,-3,2330,-8,"OO","N234SW",5437,"PDX","LMT",51,241,22,27
2014,4,9,2244,-1,602,-18,"DL","N139DL",2188,"SEA","ATL",238,2182,22,44
2014,4,9,2246,1,608,-5,"DL","N3769L",1824,"PDX","ATL",239,2172,22,46
2014,4,9,2248,-1,434,-26,"UA","N482UA",470,"SEA","IAH",209,1874,22,48
2014,4,9,2259,-1,554,-16,"DL","N589NW",1823,"SEA","DTW",212,1927,22,59
2014,4,9,2302,-8,144,-14,"AS","N307AS",127,"SEA","FAI",203,1533,23,2
2014,4,9,2303,3,4,10,"AS","N778AS",698,"SEA","GEG",40,224,23,3
2014,4,9,2308,-2,153,3,"AS","N535AS",125,"SEA","ANC",205,1448,23,8
2014,4,9,2310,-5,438,-22,"UA","N509UA",700,"PDX","ORD",195,1739,23,10
2014,4,9,2314,-6,436,-14,"AA","N3LDAA",1230,"SEA","DFW",186,1660,23,14
2014,4,9,2319,5,709,-20,"B6","N796JB",498,"SEA","BOS",273,2496,23,19
2014,4,9,2325,0,454,-26,"UA","N36469",1617,"SEA","ORD",192,1721,23,25
2014,4,9,2330,35,722,21,"DL","N723TW",1542,"SEA","JFK",269,2422,23,30
2014,4,9,2342,-8,225,-4,"AS","N768AS",121,"SEA","ANC",210,1448,23,42
2014,4,9,2352,-7,535,-30,"UA","N87527",1220,"SEA","IAH",209,1874,23,52
2014,4,9,2356,-3,538,-29,"UA","N805UA",472,"PDX","IAH",207,1825,23,56
2014,4,10,5,6,556,-9,"UA","N69818",1220,"SEA","IAH",217,1874,0,5
2014,4,10,46,-9,550,-19,"DL","N925DN",2200,"PDX","MSP",169,1426,0,46
2014,4,10,47,-4,543,-16,"DL","N128DL",2487,"SEA","MSP",159,1399,0,47
2014,4,10,506,-9,830,-24,"UA","N78524",1567,"SEA","DEN",124,1024,5,6
2014,4,10,514,-1,757,0,"US","N510UW",593,"SEA","PHX",144,1107,5,14
2014,4,10,517,-3,742,-8,"US","N546UW",649,"PDX","PHX",129,1009,5,17
2014,4,10,531,-4,843,-24,"UA","N64809",1202,"PDX","DEN",116,991,5,31
2014,4,10,536,-4,735,-6,"UA","N806UA",468,"SEA","SFO",100,679,5,36
2014,4,10,549,-1,1137,-18,"UA","N433UA",655,"PDX","IAH",211,1825,5,49
2014,4,10,551,-9,833,-12,"DL","N6714Q",1831,"PDX","SLC",78,630,5,51
2014,4,10,554,-6,1135,-5,"AA","N3KHAA",1094,"SEA","DFW",194,1660,5,54
2014,4,10,554,-6,1116,-24,"AA","N4YCAA",1650,"PDX","DFW",188,1616,5,54
2014,4,10,554,-6,829,-8,"AS","N517AS",81,"SEA","ANC",203,1448,5,54
2014,4,10,554,-6,740,-3,"AS","N760AS",406,"PDX","SJC",85,569,5,54
2014,4,10,554,-6,1249,-21,"DL","N635DL",2488,"SEA","DTW",216,1927,5,54
2014,4,10,555,-5,735,-10,"UA","N840UA",392,"PDX","SFO",84,550,5,55
2014,4,10,555,-5,1140,-20,"AA","N3CYAA",2240,"SEA","ORD",197,1721,5,55
2014,4,10,556,-4,1405,-21,"UA","N39461",1082,"PDX","EWR",290,2434,5,56
2014,4,10,556,-4,755,-10,"WN","N449WN",2519,"PDX","LAS",104,763,5,56
2014,4,10,556,-4,853,18,"AS","N612AS",506,"SEA","SNA",139,978,5,56
2014,4,10,557,-3,859,3,"DL","N696DL",1634,"SEA","SLC",84,689,5,57
2014,4,10,558,-2,924,-3,"F9","N933FR",796,"PDX","DEN",123,991,5,58
2014,4,10,558,3,1153,-10,"UA","N66814",1193,"SEA","IAH",219,1874,5,58
2014,4,10,558,-2,916,-19,"WN","N757LV",2341,"PDX","DEN",118,991,5,58
2014,4,10,559,-1,918,-17,"WN","N469WN",1279,"SEA","DEN",120,1024,5,59
2014,4,10,559,-1,815,-10,"WN","N285WN",128,"SEA","LAS",119,867,5,59
2014,4,10,600,-5,813,11,"AS","N755AS",200,"SEA","SJC",105,697,6,0
2014,4,10,600,0,842,2,"AS","N786AS",632,"SEA","PHX",143,1107,6,0
2014,4,10,602,-8,1136,-34,"UA","N447UA",432,"PDX","ORD",197,1739,6,2
2014,4,10,603,-2,803,-12,"WN","N691WN",1546,"SEA","OAK",101,671,6,3
2014,4,10,603,-2,822,1,"AS","N402AS",604,"SEA","LAS",119,867,6,3
2014,4,10,604,-6,746,-9,"WN","N272WN",1015,"PDX","SJC",84,569,6,4
2014,4,10,609,5,1415,-20,"UA","N75426",1021,"SEA","EWR",282,2402,6,9
2014,4,10,609,-8,825,5,"AS","N799AS",314,"SEA","SFO",105,679,6,9
2014,4,10,609,-1,848,2,"AS","N552AS",476,"SEA","SAN",134,1050,6,9
2014,4,10,611,-4,813,-12,"VX","N530VA",751,"SEA","SFO",105,679,6,11
2014,4,10,613,-4,900,5,"AS","N459AS",454,"SEA","LAX",131,954,6,13
2014,4,10,615,10,944,5,"F9","N218FR",144,"SEA","DEN",122,1024,6,15
2014,4,10,617,-3,1148,-28,"UA","N76288",1460,"SEA","ORD",195,1721,6,17
2014,4,10,617,7,821,13,"AS","N564AS",342,"SEA","OAK",100,671,6,17
2014,4,10,620,0,1204,-21,"WN","N8604K",2163,"PDX","MDW",210,1751,6,20
2014,4,10,623,-7,850,-10,"OO","N607SK",4692,"PDX","LAX",115,834,6,23
2014,4,10,623,-7,851,2,"AS","N756AS",558,"PDX","LAX",115,834,6,23
2014,4,10,624,-6,1347,-12,"DL","N3773D",1156,"PDX","ATL",239,2172,6,24
2014,4,10,625,-5,830,-9,"OO","N224AG",3456,"PDX","BUR",111,817,6,25
2014,4,10,625,-5,1011,-4,"WN","N627SW",478,"SEA","ABQ",149,1180,6,25
2014,4,10,629,-1,1207,-23,"WN","N8312C",1012,"SEA","MDW",202,1733,6,29
2014,4,10,631,2,1347,-21,"DL","N810DN",128,"SEA","ATL",238,2182,6,31
2014,4,10,638,-7,859,-3,"OO","N225AG",3460,"PDX","ONT",112,838,6,38
2014,4,10,640,0,911,7,"AS","N317AS",576,"PDX","SAN",123,933,6,40
2014,4,10,641,-4,906,-19,"AS","N597AS",550,"SEA","PSP",132,987,6,41
2014,4,10,643,-7,1144,-20,"DL","N610DL",2090,"PDX","MSP",161,1426,6,43
2014,4,10,644,-1,915,-5,"WN","N242WN",1927,"PDX","PHX",130,1009,6,44
2014,4,10,645,-5,909,-6,"OO","N817SK",4579,"SEA","LAS",122,867,6,45
2014,4,10,645,-5,938,-2,"WN","N642WN",476,"PDX","SLC",88,630,6,45
2014,4,10,645,-5,1143,-22,"AS","N546AS",36,"SEA","MSP",165,1399,6,45
2014,4,10,648,-2,826,-9,"WN","N947WN",2169,"SEA","SMF",82,605,6,48
2014,4,10,649,-1,1220,-18,"AS","N413AS",662,"SEA","DFW",187,1660,6,49
2014,4,10,651,-6,1008,-20,"AS","N309AS",676,"SEA","DEN",119,1024,6,51
2014,4,10,652,-8,831,-14,"VX","N855VA",84,"PDX","SFO",82,550,6,52
2014,4,10,652,-3,1033,-7,"WN","N663SW",1006,"PDX","ABQ",139,1111,6,52
2014,4,10,653,-7,742,-8,"OO","N223AG",3470,"SEA","PDX",31,129,6,53
2014,4,10,655,-5,942,-18,"AS","N302AS",724,"SEA","SLC",88,689,6,55
2014,4,10,655,-5,1448,-23,"DL","N717TW",2550,"SEA","JFK",274,2422,6,55
2014,4,10,657,-8,932,-9,"OO","N216AG",3472,"SEA","LGB",134,965,6,57
2014,4,10,657,-3,1504,-6,"DL","N381DN",400,"PDX","JFK",285,2454,6,57
2014,4,10,658,-2,930,-5,"VX","N622VA",1780,"SEA","LAX",132,954,6,58
2014,4,10,658,-7,922,-2,"AS","N614AS",582,"PDX","SNA",120,859,6,58
2014,4,10,700,-5,827,-8,"WN","N445WN",3142,"PDX","SMF",67,479,7,0
2014,4,10,700,-5,921,0,"AS","N527AS",608,"SEA","LAS",120,867,7,0
2014,4,10,700,-10,907,-6,"AS","N626AS",626,"PDX","LAS",105,763,7,0
2014,4,10,700,-2,1154,-19,"DL","N3759",2314,"SEA","MSP",161,1399,7,0
2014,4,10,701,-4,937,-3,"AS","N306AS",466,"SEA","LAX",130,954,7,1
2014,4,10,704,-6,1244,-11,"AA","N3KBAA",1308,"SEA","DFW",195,1660,7,4
2014,4,10,706,-4,914,4,"AS","N584AS",334,"SEA","SJC",106,697,7,6
2014,4,10,706,6,943,-22,"AS","N513AS",833,"PDX","HNL",318,2603,7,6
2014,4,10,708,-2,937,-5,"AS","N526AS",644,"PDX","PHX",130,1009,7,8
2014,4,10,708,-2,952,-15,"DL","N350NA",2397,"SEA","SLC",85,689,7,8
2014,4,10,709,-1,1002,16,"AS","N586AS",240,"SEA","SAN",134,1050,7,9
2014,4,10,710,-2,1259,-20,"UA","N497UA",408,"SEA","IAH",213,1874,7,10
2014,4,10,712,-3,1507,-33,"AA","N3FJAA",236,"SEA","JFK",276,2422,7,12
2014,4,10,714,-6,946,-54,"AS","N596AS",855,"PDX","KOA",315,2607,7,14
2014,4,10,720,-5,829,-1,"AS","N794AS",65,"SEA","KTN",115,680,7,20
2014,4,10,721,1,952,-18,"WN","N355SW",319,"SEA","PHX",139,1107,7,21
2014,4,10,722,-3,909,7,"AS","N512AS",805,"SEA","SMF",82,605,7,22
2014,4,10,723,-2,1003,3,"AS","N706AS",480,"SEA","LAX",127,954,7,23
2014,4,10,724,9,924,-4,"AS","N548AS",222,"SEA","SFO",100,679,7,24
2014,4,10,726,1,943,-8,"AS","N705AS",530,"SEA","ONT",126,956,7,26
2014,4,10,727,-2,819,-4,"OO","N294SW",5379,"PDX","SEA",33,129,7,27
2014,4,10,734,0,1422,-22,"DL","N384DA",822,"SEA","DTW",211,1927,7,34
2014,4,10,740,55,1010,50,"OO","N813SK",4597,"SEA","LAX",127,954,7,40
2014,4,10,740,5,1500,-13,"DL","N175DN",1768,"SEA","ATL",244,2182,7,40
2014,4,10,747,-3,1023,-9,"AS","N453AS",634,"SEA","PHX",138,1107,7,47
2014,4,10,748,-5,1521,-30,"UA","N524UA",419,"SEA","IAD",254,2306,7,48
2014,4,10,754,-1,1014,1,"AS","N622AS",522,"SEA","BUR",123,937,7,54
2014,4,10,756,-4,851,1,"AS","N754AS",696,"SEA","GEG",37,224,7,56
2014,4,10,759,-6,1352,7,"AA","N4YSAA",1220,"PDX","DFW",189,1616,7,59
2014,4,10,800,0,1020,5,"AS","N442AS",568,"PDX","LAX",114,834,8,0
2014,4,10,804,10,1547,1,"UA","N575UA",250,"PDX","IAD",263,2327,8,4
2014,4,10,805,-5,1536,-34,"AS","N519AS",4,"SEA","DCA",256,2329,8,5
2014,4,10,807,-3,1323,-12,"WN","N658SW",381,"PDX","MCI",179,1482,8,7
2014,4,10,807,-3,1001,-14,"WN","N759GS",599,"SEA","OAK",100,671,8,7
2014,4,10,810,0,1543,-5,"AS","N457AS",742,"SEA","ATL",245,2182,8,10
2014,4,10,811,-4,1604,-30,"US","N647AW",669,"PDX","PHL",270,2406,8,11
2014,4,10,811,-4,1027,-5,"AS","N592AS",600,"SEA","LAS",119,867,8,11
2014,4,10,813,8,1056,14,"AS","N588AS",83,"SEA","ANC",200,1448,8,13
2014,4,10,815,25,954,34,"AS","N765AS",61,"SEA","JNU",135,909,8,15
2014,4,10,819,19,1633,6,"AS","N518AS",18,"SEA","MCO",289,2554,8,19
2014,4,10,820,0,1356,-24,"AA","N3FNAA",1236,"SEA","ORD",192,1721,8,20
2014,4,10,822,42,1007,38,"AS","N708AS",244,"PDX","SFO",86,550,8,22
2014,4,10,823,38,1019,43,"UA","N66808",1161,"PDX","SFO",83,550,8,23
2014,4,10,824,-6,1410,-5,"AA","N3LMAA",312,"SEA","DFW",196,1660,8,24
2014,4,10,825,-5,1101,-13,"US","N637AW",471,"SEA","PHX",138,1107,8,25
2014,4,10,825,-5,1007,-8,"WN","N496WN",497,"PDX","OAK",85,543,8,25
2014,4,10,828,-2,911,-8,"OO","N223AG",3473,"PDX","SEA",27,129,8,28
2014,4,10,829,-1,1128,-7,"AS","N589AS",861,"SEA","OGG",332,2640,8,29
2014,4,10,830,0,1335,-5,"DL","N590NW",2489,"SEA","MSP",166,1399,8,30
2014,4,10,832,2,1407,-16,"AS","N318AS",28,"SEA","ORD",192,1721,8,32
2014,4,10,832,92,1045,87,"B6","N793JB",1121,"PDX","LGB",117,846,8,32
2014,4,10,835,-9,1409,-36,"UA","N492UA",722,"PDX","ORD",193,1739,8,35
2014,4,10,836,1,1627,-12,"AS","N409AS",32,"SEA","PHL",271,2378,8,36
2014,4,10,838,-2,1701,-22,"AS","N558AS",38,"SEA","FLL",305,2717,8,38
2014,4,10,839,-9,940,2,"OO","N294SW",5411,"SEA","PDX",34,129,8,39
2014,4,10,839,109,1421,96,"AA","N3KKAA",2218,"PDX","ORD",200,1739,8,39
2014,4,10,842,-3,1130,-20,"HA","N385HA",21,"SEA","HNL",330,2677,8,42
2014,4,10,852,1,1057,-4,"UA","N834UA",649,"SEA","SFO",98,679,8,52
2014,4,10,853,-7,954,0,"OO","N297SW",5428,"PDX","SEA",34,129,8,53
2014,4,10,854,-6,1616,-13,"DL","N3733Z",2464,"PDX","ATL",240,2172,8,54
2014,4,10,855,-5,1119,-17,"AS","N627AS",502,"SEA","SNA",132,978,8,55
2014,4,10,856,-4,1151,-15,"AS","N506AS",875,"SEA","LIH",332,2701,8,56
2014,4,10,857,-8,1430,-20,"WN","N747SA",1726,"SEA","MKE",194,1694,8,57
2014,4,10,859,-1,1053,-12,"WN","N385SW",502,"SEA","SJC",104,697,8,59
2014,4,10,904,-11,1135,-30,"OO","N218AG",3466,"PDX","TUS",138,1119,9,4
2014,4,10,904,-1,1732,9,"AS","N407AS",8,"SEA","EWR",311,2402,9,4
2014,4,10,907,-8,1144,0,"AS","N615AS",554,"SEA","PSP",136,987,9,7
2014,4,10,916,-4,1711,-30,"AS","N537AS",30,"PDX","BOS",280,2537,9,16
2014,4,10,919,-11,1151,-12,"AS","N796AS",640,"PDX","PHX",133,1009,9,19
2014,4,10,920,35,1145,32,"US","N654AW",440,"PDX","PHX",129,1009,9,20
2014,4,10,926,-9,1708,-32,"AS","N535AS",764,"PDX","DCA",261,2350,9,26
2014,4,10,945,-5,1227,4,"AS","N778AS",238,"SEA","SAN",140,1050,9,45
2014,4,10,948,-2,1745,-25,"AS","N570AS",12,"SEA","BOS",280,2496,9,48
2014,4,10,950,110,1216,96,"AS","N767AS",458,"SEA","LAX",128,954,9,50
2014,4,10,951,-4,1245,10,"AS","N791AS",131,"PDX","ANC",217,1542,9,51
2014,4,10,953,-3,1158,-14,"UA","N824UA",698,"SEA","SFO",98,679,9,53
2014,4,10,955,-5,1235,-25,"HA","N384HA",29,"SEA","OGG",322,2640,9,55
2014,4,10,957,-8,1718,-32,"AS","N403AS",752,"PDX","ATL",241,2172,9,57
2014,4,10,959,-1,1310,-20,"WN","N7812G",761,"PDX","DEN",118,991,9,59
2014,4,10,1001,-4,1154,-1,"AS","N538AS",344,"SEA","OAK",98,671,10,1
2014,4,10,1002,-8,1220,-6,"AS","N619AS",580,"PDX","SNA",121,859,10,2
2014,4,10,1003,-2,1217,-13,"WN","N8617E",318,"SEA","LAS",118,867,10,3
2014,4,10,1008,-7,1243,-32,"HA","N391HA",25,"PDX","HNL",319,2603,10,8
2014,4,10,1010,-5,1541,-23,"AS","N508AS",654,"PDX","DFW",188,1616,10,10
2014,4,10,1012,-3,1249,-4,"AS","N769AS",87,"SEA","ANC",205,1448,10,12
2014,4,10,1013,7,1240,11,"OO","N803SK",4804,"SEA","LAS",122,867,10,13
2014,4,10,1013,15,1153,3,"UA","N835UA",699,"PDX","SFO",77,550,10,13
2014,4,10,1015,-10,1111,-4,"OO","N297SW",5325,"SEA","PDX",32,129,10,15
2014,4,10,1015,-5,1256,-15,"DL","N322US",1857,"SEA","SLC",90,689,10,15
2014,4,10,1017,-3,1616,-9,"AS","N433AS",730,"SEA","IAH",221,1874,10,17
2014,4,10,1019,-6,1257,-8,"DL","N341NB",2189,"PDX","SLC",81,630,10,19
2014,4,10,1023,-7,1530,-22,"AS","N423AS",758,"SEA","MCI",168,1489,10,23
2014,4,10,1026,7,1254,6,"OO","N810SK",4802,"SEA","LAX",128,954,10,26
2014,4,10,1026,-4,1603,-27,"AS","N431AS",686,"PDX","ORD",195,1739,10,26
2014,4,10,1028,-2,1255,-8,"AS","N303AS",452,"SEA","LAX",129,954,10,28
2014,4,10,1029,164,1231,157,"OO","N215AG",3486,"PDX","BOI",48,344,10,29
2014,4,10,1033,-9,1414,-4,"OO","N956SW",5576,"PDX","DEN",126,991,10,33
2014,4,10,1036,1,1639,9,"WN","N250WN",570,"SEA","MDW",207,1733,10,36
2014,4,10,1038,-7,1523,-27,"OO","N223AG",3468,"SEA","OMA",152,1368,10,38
2014,4,10,1038,13,1332,2,"AS","N536AS",843,"SEA","KOA",333,2688,10,38
2014,4,10,1040,0,1355,-9,"F9","N207FR",360,"PDX","DEN",118,991,10,40
2014,4,10,1041,-6,1350,-34,"UA","N77258",1199,"SEA","DEN",115,1024,10,41
2014,4,10,1041,-4,1331,-24,"AS","N529AS",851,"SEA","HNL",327,2677,10,41
2014,4,10,1042,67,1258,63,"AS","N611AS",602,"SEA","LAS",119,867,10,42
2014,4,10,1046,-4,1319,2,"OO","N763SK",6518,"PDX","LAX",116,834,10,46
2014,4,10,1047,-3,1250,-1,"AS","N613AS",310,"SEA","SFO",102,679,10,47
2014,4,10,1048,3,1306,-6,"OO","N217AG",3482,"SEA","SBA",118,908,10,48
2014,4,10,1048,11,1410,1,"F9","N209FR",240,"SEA","DEN",119,1024,10,48
2014,4,10,1048,53,1259,59,"AS","N625AS",318,"SEA","SFO",106,679,10,48
2014,4,10,1050,0,1252,-3,"WN","N633SW",4016,"PDX","LAS",104,763,10,50
2014,4,10,1050,-5,1318,8,"AS","N760AS",564,"PDX","LAX",117,834,10,50
2014,4,10,1053,0,1635,-21,"UA","N831UA",278,"SEA","ORD",194,1721,10,53
2014,4,10,1053,-2,1322,-8,"VX","N844VA",784,"SEA","LAX",128,954,10,53
2014,4,10,1054,-1,1216,1,"WN","N930WN",1617,"PDX","RNO",60,444,10,54
